file_id,analysis_id,sample_id,inchikey,smiles_canonical,instrument,x_min,x_max,n_points,resolution,is_multifragment,has_unusual_elements,sampling_procedure,split,x_min_cm,x_max_cm
C101906_0,C101906_0,C101906,WPYCRFCQABTEKC-UHFFFAOYSA-N,c1cc(OCC2CO2)cc(OCC2CO2)c1,"Not specified, most likely a prism, grating, or hybrid spect",625.0078125976574,4950.495049504951,2107,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10193983_0,C10193983_0,C10193983,OMGUQSBVDSVSQB-UHFFFAOYSA-N,CC(COC(=O)CS)(COC(=O)CS)COC(=O)CS,DOW KBr FOREPRISM-GRATING,466.0,3800.0,3335,2,False,False,TRANSMISSION,confirm,466.0,3800.0
C1019574_0,C1019574_0,C1019574,ONBOQRNOMHHDFB-UHFFFAOYSA-N,CC=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],"Not specified, most likely a prism, grating, or hybrid spect",666.4889362836577,4950.495049504951,1944,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C101995_1,C101995_1,C101995,LBKPGNUOUPTQKA-UHFFFAOYSA-N,CCOC(=O)Nc1ccccc1,"Not specified, most likely a grating spectrometer.",666.0627697554218,4935.834155972359,1962,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C102012_0,C102012_0,C102012,DYRDKSSFIWVSNM-UHFFFAOYSA-N,CC(=O)CC(=O)Nc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.0859493180312,4921.259842519685,2107,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C102023_0,C102023_0,C102023,CUQCMXFWIMOWRP-UHFFFAOYSA-N,N=C(N)NC(=N)Nc1ccccc1,BAIRD (PRISM),626.0956674179815,4990.0199600798405,2861,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C1020322_0,C1020322_0,C1020322,YRXAPDMJILMLSU-UHFFFAOYSA-N,Nc1cc(Br)c(S(N)(=O)=O)cc1S(N)(=O)=O,PERKIN-ELMER,647.3958501926003,4962.779156327543,1965,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C10203288_1,C10203288_1,C10203288,XSWSEQPWKOWORN-UHFFFAOYSA-N,CCCCCCCCCCC(C)O,DOW KBr FOREPRISM-GRATING,458.0,3800.0,3343,2,False,False,TRANSMISSION,confirm,458.0,3800.0
C1020333_0,C1020333_0,C1020333,JGFQDYAUPNZBMU-UHFFFAOYSA-N,Cc1cc(N)c(S(N)(=O)=O)cc1S(N)(=O)=O,PERKIN-ELMER,650.6265533708962,4945.598417408507,1955,4,False,False,TRANSMISSION,confirm,652.0,4000.0
C10203584_1,C10203584_1,C10203584,OFRFGNSZCYDFOH-UHFFFAOYSA-N,CCOC(=O)C(CC(C)C)C(=O)OCC,"Not specified, most likely a prism, grating, or hybrid spect",625.9389083625438,5012.531328320802,2101,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10203595_0,C10203595_0,C10203595,YBCAIADYSNMQJE-UHFFFAOYSA-N,CCOC(=O)C(CC)(C(=O)OCC)C(CC)CC,PERKIN-ELMER,647.7061486744693,4897.159647404505,1989,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C102090_0,C102090_0,C102090,ROORDVPLFPIABK-UHFFFAOYSA-N,O=C(Oc1ccccc1)Oc1ccccc1,BECKMAN IR-7 (GRATING),598.033,3998.04,5186,4,False,False,TRANSMISSION,confirm,600.0,3998.0
C10211844_0,C10211844_0,C10211844,QFOVQBDDUHCHHH-UHFFFAOYSA-N,Cl.Nc1ncn(Cc2ccccc2)c2ncnc1-2,PERKIN-ELMER 221 (GRATING),640.369,3998.29,2106,4,True,False,TRANSMISSION,confirm,642.0,3998.0
C102127399_0,C102127399_0,C102127399,SVBPZUZWTSMLKY-UHFFFAOYSA-N,CC(C)c1cc(Cl)c(O)c(C(C)C)c1,"Not specified, most likely a prism, grating, or hybrid spect",626.8806419257774,4899.559039686428,2031,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C102136_0,C102136_0,C102136,RJASFPFZACBKBE-UHFFFAOYSA-N,CC(C)COC(=O)Cc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.6647688168679,4926.108374384237,2101,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C102187199_0,C102187199_0,C102187199,ZYKBEIDPRRYKKQ-UHFFFAOYSA-N,CCN(CC)c1ccc(N=C2C=C(C(=O)Nc3ccccc3)C(=O)c3ccccc32)c(C)c1,"Not specified, most likely a prism, grating, or hybrid spect",624.7227792667004,4916.420845624386,1983,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10219304_0,C10219304_0,C10219304,WXKZVDJCDSIHKG-UHFFFAOYSA-N,Cc1ccccc1NC(C)(C)C,BECKMAN IR-4 (HYBRID PRISM-GRATING),627.33,3875.97,3374,2,False,False,TRANSMISSION,confirm,628.0,3874.0
C10219315_0,C10219315_0,C10219315,XVOOKSRPDMBTAI-UHFFFAOYSA-N,Cc1ccc(NC(C)(C)C)cc1,BECKMAN IR-4 (HYBRID PRISM-GRATING),626.0,4000.0,3375,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C10220209_0,C10220209_0,C10220209,FAEFMMUOKVKFBE-UHFFFAOYSA-N,C1CCN(SSN2CCCCC2)CC1,PERKIN-ELMER,647.1025981169314,4933.399111988159,1983,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C102236248_0,C102236248_0,C102236248,SKMDJPLCXWZTCN-UHFFFAOYSA-N,CCOc1ccc(Cl)cc1[N+](=O)[O-],"Not specified, most likely a prism, grating, or hybrid spect",632.4830652659275,4904.364884747425,2137,4,False,False,TRANSMISSION,confirm,634.0,4000.0
C102250_1,C102250_1,C102250,WJYMPXJVHNDZHD-UHFFFAOYSA-N,CCc1cc(CC)cc(CC)c1,PERKIN-ELMER,585.859,3946.13,1997,4,False,False,TRANSMISSION,confirm,586.0,3946.0
C102294_1,C102294_1,C102294,ZZPKZRHERLGEKA-UHFFFAOYSA-N,CC(=O)Oc1cccc(O)c1,BECKMAN IR-7 (GRATING),600.806,3975.01,4185,4,False,False,TRANSMISSION,confirm,602.0,3974.0
C102300801_0,C102300801_0,C102300801,OSDMEBJSWKIWPH-UHFFFAOYSA-N,Nc1nc(-c2ccc([N+](=O)[O-])cc2)c([N+](=O)[O-])s1,"Not specified, most likely a prism, grating, or hybrid spect",623.6630223957391,4880.429477794046,2103,4,False,False,TRANSMISSION,confirm,624.0,4000.0
C1023854_0,C1023854_0,C1023854,IFYWBEDKWLNJTM-UHFFFAOYSA-N,CN1CN(c2ccccc2)C2(CCNCC2)C1=O.Cl,DOW KBr FOREPRISM-GRATING,464.0,3802.0,3339,2,True,False,TRANSMISSION,confirm,464.0,3802.0
C102414200_0,C102414200_0,C102414200,LBYIYEHNLLZCQC-UHFFFAOYSA-N,COC(=O)NC(C)(C)c1ccccc1,PERKIN-ELMER,667.8599097053402,4889.97555012225,1961,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C102468133_0,C102468133_0,C102468133,BINQLLJWERQNKD-UHFFFAOYSA-N,O=C1OC(Nc2ccc(NC3OC(=O)c4ccccc43)cc2)c2ccccc21,"Not specified, most likely a prism, grating, or hybrid spect",627.3525721455458,4938.271604938272,2785,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C102491690_0,C102491690_0,C102491690,PRGILOMAMBLWNG-UHFFFAOYSA-N,COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C(NC(C)=O)CC2,PERKIN-ELMER,647.2282450406136,4814.636494944632,2023,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C10250143_0,C10250143_0,C10250143,HSWVXQUVZGSPNW-UHFFFAOYSA-N,Cc1cccc(NC(C)(C)C)c1,BECKMAN IR-4 (HYBRID PRISM-GRATING),626.0,4000.0,3375,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C1025361_0,C1025361_0,C1025361,ZDIXQAFFNKGCNG-UHFFFAOYSA-N,O=C1N(c2ccccc2)C(=O)N1c1ccccc1,PERKIN-ELMER 521 (GRATING),221.656,3805.87,3518,4,False,False,TRANSMISSION,confirm,400.0,3804.0
C10253835_0,C10253835_0,C10253835,BOJLJKMUGYYKCZ-UHFFFAOYSA-N,Sc1nnc(Nc2ccccc2)s1,"Not specified, most likely a prism, grating, or hybrid spect",625.0156253906348,4950.495049504951,2049,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10256016_0,C10256016_0,C10256016,DPNZFWSVHKTMAF-UHFFFAOYSA-N,O=C(CC(=O)N1CCOCC1)N1CCOCC1,DOW KBr FOREPRISM-GRATING,384.0,3800.0,3417,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C102599008_0,C102599008_0,C102599008,WYNIAFSGHVXTNN-UHFFFAOYSA-N,CC(=O)N(c1nnc(SCc2ccccc2)s1)N(C(C)=O)c1nnc(SCc2ccccc2)s1,"Not specified, most likely a prism, grating, or hybrid spect",650.0260010400416,4897.159647404505,2223,4,False,False,TRANSMISSION,confirm,652.0,4000.0
C10268710_0,C10268710_0,C10268710,LZRFQYZCMVMADF-UHFFFAOYSA-N,COc1ccccc1C(=O)Oc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",624.7579063113044,4935.834155972359,2113,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C102705_1,C102705_1,C102705,VPYJNCGUESNPMV-UHFFFAOYSA-N,C=CCN(CC=C)CC=C,BECKMAN IR-4 (HYBRID PRISM-GRATING),666.1914500989294,10319.917440660474,2684,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C102716_0,C102716_0,C102716,GSEJCLTVZPLZKY-UHFFFAOYSA-N,OCCN(CCO)CCO,DOW KBr FOREPRISM-GRATING,464.0,3816.0,3353,2,False,False,TRANSMISSION,confirm,464.0,3816.0
C102761_2,C102761_2,C102761,URAYPUMNDPQOKB-UHFFFAOYSA-N,CC(=O)OCC(COC(C)=O)OC(C)=O,DOW KBr FOREPRISM-GRATING,452.0,3800.0,3349,2,False,False,TRANSMISSION,confirm,452.0,3800.0
C10280021_0,C10280021_0,C10280021,MTBCDJLBNPJBFZ-UHFFFAOYSA-N,O=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,PERKIN-ELMER 21 (GRATING),601.046,4002.2,2132,4,False,False,TRANSMISSION,confirm,602.0,4000.0
C102852_1,C102852_1,C102852,XTTGYFREQJCEML-UHFFFAOYSA-N,CCCCOP(OCCCC)OCCCC,BAIRD (PRISM),627.0,4000.0,3374,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C102863_0,C102863_0,C102863,DIAIBWNEUYXDNL-UHFFFAOYSA-N,CCCCCCN(CCCCCC)CCCCCC,"Not specified, most likely a prism, grating, or hybrid spect",625.3908692933084,4957.85820525533,2161,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10290376_0,C10290376_0,C10290376,ZVPQMESWKIQHGS-UHFFFAOYSA-N,CN(C)C(=O)Nc1cccc(Cl)c1Cl,"Not specified, most likely a prism, grating, or hybrid spect",627.5415432501632,4926.108374384237,2770,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C102955135_0,C102955135_0,C102955135,SHLVXOQSMQFIJT-UHFFFAOYSA-N,O=C(OCCCCCO)c1ccc(S(=O)(=O)c2ccc(C(=O)OCCCCCO)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.6138836233054,5027.652086475616,2106,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C102965_0,C102965_0,C102965,PIAOLBVUVDXHHL-UHFFFAOYSA-N,O=[N+]([O-])C=Cc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",624.4692011789979,4950.495049504951,2112,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10297059_1,C10297059_1,C10297059,JXOSPTBRSOYXGC-UHFFFAOYSA-N,ClCCCCI,"Not specified, most likely a prism, grating, or hybrid spect",673.832,3977.59,3536,4,False,False,TRANSMISSION,confirm,674.0,3976.0
C103082_1,C103082_1,C103082,WYXKGYXADPUOOM-UHFFFAOYSA-N,CCCCC(CC)CCC(C)O,DOW KBr FOREPRISM-GRATING,386.0,3800.0,3415,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C103100750_0,C103100750_0,C103100750,UHPRCGHAUHEORR-UHFFFAOYSA-N,CCCCCCCCCCCCOC(=O)COc1ccc(C(=O)c2ccccc2)c(O)c1,"Not specified, most likely a prism, grating, or hybrid spect",625.5630067060355,4933.399111988159,2040,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103114325_0,C103114325_0,C103114325,ACTPUQAHTZXJSC-UHFFFAOYSA-N,Nc1ccc(O)cc1-c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",627.6754666767094,4933.399111988159,2032,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C103140_0,C103140_0,C103140,SRYYOKKLTBRLHT-UHFFFAOYSA-N,Oc1ccc(NCc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.2344629235963,4952.947003467063,2256,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103154796_0,C103154796_0,C103154796,FZQDCKNHAGCTAG-UHFFFAOYSA-N,Cc1cc(NCCCCCCNc2cc(C)nc3ncnn23)n2ncnc2n1,"Not specified, most likely a prism, grating, or hybrid spect",624.523800602041,4894.762604013705,1986,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10318180_0,C10318180_0,C10318180,IFQSXNOEEPCSLW-UHFFFAOYSA-N,Cl.NC(CS)C(=O)O,"Not specified, most likely a prism, grating, or hybrid spect",624.9843753906152,4970.178926441352,2258,4,True,False,TRANSMISSION,confirm,626.0,4000.0
C103195_1,C103195_1,C103195,TZOVOULUMXXLOJ-UHFFFAOYSA-N,Cc1ccc(SSc2ccc(C)cc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.5356148702326,4933.399111988159,2050,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103206231_0,C103206231_0,C103206231,UDPOPNFRSFUXLN-UHFFFAOYSA-N,Cc1cc(=O)cc(C)n1-c1ccccc1.Cl,DOW KBr FOREPRISM-GRATING,463.0,3800.0,3338,2,True,False,TRANSMISSION,confirm,464.0,3800.0
C103231_1,C103231_1,C103231,SAOKZLXYCUGLFA-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,DOW KBr FOREPRISM-GRATING,394.0,3800.0,3407,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C10323394_0,C10323394_0,C10323394,IKMJSWBFODAWTC-UHFFFAOYSA-N,CC(C)(C)c1cc(Br)ccc1O,"Not specified, most likely a prism, grating, or hybrid spect",627.399804251261,4882.8125,2032,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C103242_2,C103242_2,C103242,ZDWGXBPVPXVXMQ-UHFFFAOYSA-N,CCCCC(CC)COC(=O)CCCCCCCC(=O)OCC(CC)CCCC,DOW KBr FOREPRISM-GRATING,394.0,3800.0,3407,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C10324580_0,C10324580_0,C10324580,LQWJONARYDIOSE-UHFFFAOYSA-N,CCCCCN1CCCCC1,"Not specified, most likely a prism, grating, or hybrid spect",629.009938357026,4916.420845624386,2031,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C10324648_0,C10324648_0,C10324648,XLEDIUKLRZIKQG-SNLMFIQPSA-N,CCC/C=C(/C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])CC,PERKIN-ELMER,666.6222251849877,4901.9607843137255,1947,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C103264353_0,C103264353_0,C103264353,FINMYCNANOBBTK-UHFFFAOYSA-N,SCc1cccc2cccnc12,PERKIN-ELMER 221 (GRATING),599.0,3800.0,3202,2,False,False,TRANSMISSION,confirm,600.0,3800.0
C103269234_0,C103269234_0,C103269234,HVGXMJWHXMQBLQ-UHFFFAOYSA-N,Clc1cc(Cc2cc(Cl)cc3c2OCN(c2ccccc2)C3)c2c(c1)CN(c1ccccc1)CO2,"Not specified, most likely a prism, grating, or hybrid spect",625.0156253906348,4933.399111988159,2058,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10328924_1,C10328924_1,C10328924,KJMRWDHBVCNLTQ-UHFFFAOYSA-N,Cn1c(=O)oc(=O)c2ccccc21,PERKIN-ELMER 21 (GRATING),663.0,4000.0,3338,2,False,False,,confirm,664.0,4000.0
C10329370_0,C10329370_0,C10329370,SRNADAWHRWZEFE-DUXPYHPUSA-N,C/C(C#N)=C\Cl,PERKIN-ELMER 521 (GRATING),538.911,3800.58,3354,4,False,False,TRANSMISSION,confirm,540.0,3800.0
C103300_2,C103300_2,C103300,PJANXHGTPQOBST-VAWYXSNFSA-N,C(=C\c1ccccc1)/c1ccccc1,DOW KBr FOREPRISM-GRATING,398.0,3800.0,3403,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C103306689_0,C103306689_0,C103306689,KVAHSFBEHKORJU-UHFFFAOYSA-N,CC1CCC2C(C)(C)C3CC12CCC3(C)OC(=O)Nc1ccc(N=Nc2ccccc2)cc1,"Not specified, most likely a grating spectrometer.",666.0405885134641,4982.561036372696,1966,4,False,False,TRANSMISSION,confirm,668.0,4000.0
C103322_1,C103322_1,C103322,GTWJETSWSUWSEJ-UHFFFAOYSA-N,c1ccc(CNc2ccccc2)cc1,BAIRD (PRISM),629.1365729672598,5022.60170768458,2958,2,False,False,TRANSMISSION,confirm,630.0,4000.0
C103333_1,C103333_1,C103333,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,c1ccc(N=Nc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.4770005120711,4466.279589102278,2020,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103344_0,C103344_0,C103344,HLBZWYXLQJQBKU-UHFFFAOYSA-N,C1CN(SSN2CCOCC2)CCO1,"Not specified, most likely a prism, grating, or hybrid spect",629.8657126300673,4833.252779120348,2015,4,False,False,TRANSMISSION,confirm,630.0,4000.0
C103408113_0,C103408113_0,C103408113,AFBHQTVEDHVZTB-UHFFFAOYSA-N,CCc1ccc2ccccc2c1C#N,"Not specified, most likely a prism, grating, or hybrid spect",673.005,3976.95,3534,4,False,False,TRANSMISSION,confirm,674.0,3976.0
C103435_3,C103435_3,C103435,ODBOBZHTGBGYCK-UHFFFAOYSA-N,O=C(CCC(=O)OCc1ccccc1)OCc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",624.7383907988531,4933.399111988159,2110,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103457_1,C103457_1,C103457,MDHYEMXUFSJLGV-UHFFFAOYSA-N,CC(=O)OCCc1ccccc1,PERKIN-ELMER,647.3748948015797,4870.920603994156,2010,4,False,False,TRANSMISSION,confirm,648.0,4000.0
C103458908_0,C103458908_0,C103458908,LMWRCROKJGBKBO-UHFFFAOYSA-N,Cc1ccc(S(=O)(=O)N(CCSSCCN(Cc2cccs2)S(=O)(=O)c2ccc(C)cc2)Cc2cccs2)cc1,PERKIN-ELMER 21 (GRATING),595.764,4010.4,3407,2,False,False,TRANSMISSION,confirm,596.0,4000.0
C103491_1,C103491_1,C103491,BWLUMTFWVZZZND-UHFFFAOYSA-N,c1ccc(CNCc2ccccc2)cc1,"Not specified, most likely a prism, grating, or hybrid spect",625.7900599506878,4982.561036372696,2057,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10354004_0,C10354004_0,C10354004,SRIISEYIFDTFRZ-UHFFFAOYSA-N,OC1c2ccccc2C=Cc2ccccc21,DOW KBr FOREPRISM-GRATING,385.0,3800.0,3416,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C103640_1,C103640_1,C103640,YMOONIIMQBGTDU-VOTSOKGWSA-N,Br/C=C/c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",626.330953275711,5000.0,2051,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C103651_1,C103651_1,C103651,ODLMAHJVESYWTB-UHFFFAOYSA-N,CCCc1ccccc1,PERKIN-ELMER 521 (GRATING),591.944,3951.84,2559,4,False,False,TRANSMISSION,confirm,592.0,3950.0
C103673_1,C103673_1,C103673,RIWRFSMVIUAEBX-UHFFFAOYSA-N,CNCc1ccccc1,PERKIN-ELMER 21 (GRATING),673.0,4000.0,3328,2,False,False,TRANSMISSION,confirm,674.0,4000.0
C103695_2,C103695_2,C103695,OJGMBLNIHDZDGS-UHFFFAOYSA-N,CCNc1ccccc1,BECKMAN IR-4 (HYBRID PRISM-GRATING),667.001,4058.84,3334,2,False,False,TRANSMISSION,confirm,668.0,4000.0
C103708_0,C103708_0,C103708,DYDNPESBYVVLBO-UHFFFAOYSA-N,O=CNc1ccccc1,BAIRD (GRATING),627.0,4000.0,3374,2,False,False,TRANSMISSION,confirm,628.0,4000.0
C103719_1,C103719_1,C103719,DGTNSSLYPYDJGL-UHFFFAOYSA-N,O=C=Nc1ccccc1,PERKIN-ELMER 521 (GRATING),589.614,3944.2,1985,4,False,False,TRANSMISSION,confirm,590.0,3944.0
C103720_1,C103720_1,C103720,QKFJKGMPGYROCL-UHFFFAOYSA-N,S=C=Nc1ccccc1,PERKIN-ELMER 221 (GRATING),675.0,4000.0,3326,2,False,False,,confirm,676.0,4000.0
C103731_2,C103731_2,C103731,DLRJIFUOBPOJNS-UHFFFAOYSA-N,CCOc1ccccc1,BECKMAN IR-7 (GRATING),596.097,3988.76,5216,4,False,False,TRANSMISSION,confirm,598.0,3988.0
C103754036_0,C103754036_0,C103754036,XJRYKKQIVAFMND-UHFFFAOYSA-N,NC(=O)c1[nH]nnc1Nc1ccccc1,PERKIN-ELMER 21 (GRATING),614.0,4010.0,3387,2,False,False,TRANSMISSION,confirm,614.0,4000.0
C103788609_0,C103788609_0,C103788609,ARHIHDVVUHVQCP-VMPITWQZSA-N,O=C1NC(=O)/C(=C\c2ccc(O)cc2)S1,"Not specified, most likely a prism, grating, or hybrid spect",626.319184782949,4965.24329692155,2036,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C103811_1,C103811_1,C103811,LSBDFXRDZJMBSC-UHFFFAOYSA-N,NC(=O)Cc1ccccc1,DOW KBr FOREPRISM-GRATING,378.0,3820.0,3443,2,False,False,TRANSMISSION,confirm,400.0,3820.0
C103822_1,C103822_1,C103822,WLJVXDMOQOGPHL-UHFFFAOYSA-N,O=C(O)Cc1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",625.7469854638975,4962.779156327543,2100,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C103833_1,C103833_1,C103833,XXBDWLFCJWSEKW-UHFFFAOYSA-N,CN(C)Cc1ccccc1,PERKIN-ELMER 521 (GRATING),385.423,4002.23,3789,4,False,False,TRANSMISSION,confirm,400.0,4000.0
C103844_2,C103844_2,C103844,FZERHIULMFGESH-UHFFFAOYSA-N,CC(=O)Nc1ccccc1,PERKIN-ELMER 521 (GRATING),250.26,3803.35,3845,2,False,False,TRANSMISSION,confirm,400.0,3802.0
C103854677_0,C103854677_0,C103854677,CKMTVTCQCSEKSS-UHFFFAOYSA-N,O=C(NNc1ccccc1)c1ccc([N+](=O)[O-])o1,PERKIN-ELMER 21 (GRATING),648.0,4000.0,3353,2,False,False,,confirm,648.0,4000.0
C103856731_0,C103856731_0,C103856731,FDHAJEXURHGXFY-UHFFFAOYSA-N,NN(C(=O)c1ccc([N+](=O)[O-])o1)c1ccccc1,PERKIN-ELMER 21 (GRATING),650.0,4000.0,3351,2,False,False,,confirm,650.0,4000.0
C103861069_0,C103861069_0,C103861069,UPFRTMVOPGSDBR-UHFFFAOYSA-N,CC(N)Cc1csc2ccccc12.Cl,PERKIN-ELMER 21 (GRATING),661.9009796134497,4995.004995004995,2681,2,True,False,TRANSMISSION,confirm,662.0,4000.0
C1038660_0,C1038660_0,C1038660,FWOLORXQTIGHFX-UHFFFAOYSA-N,Nc1c(F)c(F)c(-c2c(F)c(F)c(N)c(F)c2F)c(F)c1F,DOW KBr FOREPRISM-GRATING,380.911,3800.36,3906,4,False,False,TRANSMISSION,confirm,400.0,3800.0
C10388100_0,C10388100_0,C10388100,URRUNMMSCQPLOQ-UHFFFAOYSA-N,Clc1cc(C(Cl)(Cl)Cl)ccc1C(Cl)(Cl)Cl,"Not specified, most likely a prism, grating, or hybrid spect",630.119722747322,4948.045522018803,2021,4,False,False,TRANSMISSION,confirm,632.0,4000.0
C103888_0,C103888_0,C103888,MSLICLMCQYQNPK-UHFFFAOYSA-N,CC(=O)Nc1ccc(Br)cc1,DOW KBr FOREPRISM-GRATING,449.0,3800.0,3352,2,False,False,TRANSMISSION,confirm,450.0,3800.0
C103902_1,C103902_1,C103902,RZVAJINKPMORJF-UHFFFAOYSA-N,CC(=O)Nc1ccc(O)cc1,PERKIN-ELMER 21 (GRATING),664.0,4000.0,3337,2,False,False,,confirm,664.0,4000.0
C10394646_0,C10394646_0,C10394646,BKYNSFHBQVINES-UHFFFAOYSA-N,Nc1cc(I)cc([N+](=O)[O-])c1,BECKMAN IR-9 (GRATING),405.0,3800.0,3396,2,False,False,TRANSMISSION,confirm,406.0,3800.0
C10394964_0,C10394964_0,C10394964,KOQMBAGMXLUQDS-UHFFFAOYSA-N,N#CC(C#N)=C(c1ccccc1)c1ccccc1,"Not specified, most likely a prism, grating, or hybrid spect",626.0721485543994,4982.561036372696,2049,4,False,False,TRANSMISSION,confirm,628.0,4000.0
C103968_1,C103968_1,C103968,APTGHASZJUAUCP-UHFFFAOYSA-N,CCCCCCC(C)Nc1ccc(NC(C)CCCCCC)cc1,DOW KBr FOREPRISM-GRATING,458.772,3810.53,3822,2,False,False,TRANSMISSION,confirm,460.0,3810.0
C10397587_0,C10397587_0,C10397587,PCQFJXUTKOUTRW-UHFFFAOYSA-N,COc1ccc(C(N)=O)cc1[N+](=O)[O-],DOW KBr FOREPRISM-GRATING,387.0,3800.0,3414,2,False,False,TRANSMISSION,confirm,400.0,3800.0
C103991_0,C103991_0,C103991,YASWBJXTHOXPGK-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCC(=O)Nc1ccc(O)cc1,"Not specified, most likely a prism, grating, or hybrid spect",624.625224865081,4918.839153959666,2105,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10401033_0,C10401033_0,C10401033,CONXWPPQSLYOMM-UHFFFAOYSA-N,Cc1ccc(O)c(CCCCCCCCCCc2cc(C)ccc2O)c1,"Not specified, most likely a prism, grating, or hybrid spect",624.7774230430409,4916.420845624386,2043,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C104086546_0,C104086546_0,C104086546,XPTMZUGVSAGQME-UHFFFAOYSA-N,CC(=O)N(CCC#N)c1ccccc1,BECKMAN IR-4 (HYBRID PRISM-GRATING),625.0,4000.0,3376,2,False,False,TRANSMISSION,confirm,626.0,4000.0
C10411924_0,C10411924_0,C10411924,MBZRJSQZCBXRGK-PHIMTYICSA-N,CC(=O)O[C@H]1CC[C@@H](C(C)(C)C)CC1,BECKMAN IR-12 (GRATING),403.0,4000.0,3598,2,False,False,TRANSMISSION,confirm,404.0,4000.0
C10412789_0,C10412789_0,C10412789,NNCDHEJIRBOLSS-HAQNSBGRSA-N,CC(=O)OC[C@H]1CC[C@H](COC(C)=O)CC1,"Not specified, most likely a prism, grating, or hybrid spect",625.4378064645252,5017.561465127948,2040,4,False,False,TRANSMISSION,confirm,626.0,4000.0
C10412983_0,C10412983_0,C10412983,AEVMBQIIZGKQRB-UHFFFAOYSA-N,CC(=O)CCCC#N,BECKMAN IR-9 (GRATING),400.0,3800.0,3401,2,False,False,TRANSMISSION,confirm,400.0,3800.0
